X,Y,OBJECTID,ID,Letter,Address,City,State,Zip,Phone,Lat,Long_,Restaurant
-86.1159,39.9567,8957,8957,h,2350 E 116th Street,Carmel,IN,46032,(317) 846-9138,39.9567,-86.1159,Hardee's
-87.4320999999999,39.6578000000001,8958,8958,h,1741 E State Rd 163,Clinton,IN,47842-7327,(765) 832-2713,39.6578,-87.4321,Hardee's
-85.4913,41.1663,8959,8959,h,526 N Line St,Columbia City,IN,46725,(260) 244-3553,41.1663,-85.4913,Hardee's
-86.8717,40.0395,8960,8960,h,1803 Indianapolis Rd,Crawfordsville,IN,47933-3134,(765) 362-1544,40.0395,-86.8717,Hardee's
-86.516,39.7603,8961,8961,h,549 E Main Street,Danville,IN,46122,(317) 745-5716,39.7603,-86.516,Hardee's
-85.9666,39.3111000000001,8962,8962,h,12000 North Hartman Drive,Edinburgh,IN,46124,(812) 526-5293,39.3111,-85.9666,Hardee's
-85.8242999999999,40.2772000000001,8963,8963,h,2820 East Main Street,Elwood,IN,46036,(765) 552-2345,40.2772,-85.8243,Hardee's
-87.5762999999999,38.0074000000001,8964,8964,h,4249 Us Hwy 41 N.,Evansville,IN,47710,(812) 422-6222,38.0074,-87.5763,Hardee's
-87.5198,37.9908,8965,8965,h,1501 North Boeke Road,Evansville,IN,47711,(812) 477-6743,37.9908,-87.5198,Hardee's
-87.5636,37.9868000000001,8966,8966,h,1015 N Main St,Evansville,IN,47711-5023,(812) 476-2059,37.9868,-87.5636,Hardee's
-87.5993,37.9797,8967,8967,h,2315 W Illinois,Evansville,IN,47712,(812) 422-0151,37.9797,-87.5993,Hardee's
-87.4972999999999,37.9551000000001,8968,8968,h,4400 Covert Avenue,Evansville,IN,47714,(812) 476-2059,37.9551,-87.4973,Hardee's
-87.5298999999999,37.9622,8969,8969,h,1021 S. Weinbach Avenue,Evansville,IN,47714,(812) 476-5391,37.9622,-87.5299,Hardee's
-86.0399,39.9576000000001,8970,8970,h,11660 Allisonville Road,Fishers,IN,46038,(317) 577-5914,39.9576,-86.0399,Hardee's
-85.0606999999999,41.1006,8971,8971,h,6279 E State Blvd,Fort Wayne,IN,46815,(260) 485-9442,41.1006,-85.0607,Hardee's
-85.1122999999999,41.0144000000001,8972,8972,h,7640 South Anthony,Fort Wayne,IN,46816,(260) 447-3212,41.0144,-85.1123,Hardee's
-86.494,40.2789000000001,8973,8973,h,1601 E Wabash,Frankfort,IN,46041,(765) 654-8422,40.2789,-86.494,Hardee's
-86.0653,39.4946000000001,8974,8974,h,1700 Us Hwy 31 North,Franklin,IN,46131,(317) 736-8356,39.4946,-86.0653,Hardee's
-85.7868999999999,39.7843,8975,8975,h,1215 W Main Street,Greenfield,IN,46140,(317) 462-2011,39.7843,-85.7869,Hardee's
-85.7696,39.8119,8976,8976,h,1881 N. State St,Greenfield,IN,46140,(317) 468-0503,39.8119,-85.7696,Hardee's
-85.2859999999999,41.7512,8977,8977,h,5000 E 750 N,Howe,IN,46746-9599,(260) 562-3057,41.7512,-85.286,Hardee's
-85.3353,41.7450000000001,8978,8978,h,7065 N 475 E,Howe,IN,46746-9678,(260) 562-3067,41.745,-85.3353,Hardee's
-85.4902,40.8894000000001,8979,8979,h,1101 First St,Huntington,IN,46750,(260) 356-8213,40.8894,-85.4902,Hardee's
-86.0939999999999,39.7813,8980,8980,h,4401 E 10th Street,Indianapolis,IN,46201,(317) 359-4655,39.7813,-86.094,Hardee's
-86.1606,39.7885,8981,8981,h,144 W 16th Street,Indianapolis,IN,46202,(317) 925-7650,39.7885,-86.1606,Hardee's
-86.1416,39.7668,8982,8982,h,921 E Washington St,Indianapolis,IN,46202,(317) 631-8890,39.7668,-86.1416,Hardee's
-86.1709999999999,39.781,8983,8983,h,710 W 10th Street,Indianapolis,IN,46202,(317) 634-8441,39.781,-86.171,Hardee's
-86.0821999999999,39.6955,8984,8984,h,4945 South Emerson Avenue,Indianapolis,IN,46203,(317) 781-8131,39.6955,-86.0822,Hardee's
-86.1561,39.7647,8985,8985,h,125 S Pennsylvania St,Indianapolis,IN,46204-3610,(317) 372-3677,39.7647,-86.1561,Hardee's
-86.2871,39.7794000000001,8986,8986,h,7224 W 10th Street,Indianapolis,IN,46214,(317) 247-7461,39.7794,-86.2871,Hardee's
-86.1582,39.6503000000001,8987,8987,h,8015 S Meridian Street,Indianapolis,IN,46217,(317) 881-3414,39.6503,-86.1582,Hardee's
-86.186,39.6922000000001,8988,8988,h,5016 Harding Ln,Indianapolis,IN,46217,(317) 784-4953,39.6922,-86.186,Hardee's
-86.0651,39.7583000000001,8989,8989,h,5950 Brookville Road,Indianapolis,IN,46219,(317) 359-7513,39.7583,-86.0651,Hardee's
-86.0882999999999,39.8550000000001,8990,8990,h,4915 E. 56th Street,Indianapolis,IN,46220,(317) 253-8127,39.855,-86.0883,Hardee's
-86.2107999999999,39.7648,8991,8991,h,3127 W Washington St,Indianapolis,IN,46222,(317) 631-7796,39.7648,-86.2108,Hardee's
-86.2696999999999,39.8026,8992,8992,h,2525 N High School Road,Indianapolis,IN,46224,(317) 291-9270,39.8026,-86.2697,Hardee's
-86.0268,39.8364,8993,8993,h,8009 Pendleton Pike,Indianapolis,IN,46226,(317) 897-0515,39.8364,-86.0268,Hardee's
-86.0091,39.7969000000001,8994,8994,h,9020 E 21st Street,Indianapolis,IN,46229,(317) 897-0262,39.7969,-86.0091,Hardee's
-85.9800999999999,39.7765,8995,8995,h,143 N Washington Point,Indianapolis,IN,46229,(317) 897-6720,39.7765,-85.9801,Hardee's
-86.0812,39.666,8996,8996,h,5160 Southport Road,Indianapolis,IN,46237-9601,(317) 784-3216,39.666,-86.0812,Hardee's
-86.1358,39.9127,8997,8997,h,1426 E. 86th St.,Indianapolis,IN,46240,(317) 843-0433,39.9127,-86.1358,Hardee's
-86.2708,39.7463000000001,8998,8998,h,6313 W Washington Street,Indianapolis,IN,46241,(317) 243-0531,39.7463,-86.2708,Hardee's
-86.0747,39.9126000000001,8999,8999,h,8601 Allisonville Rd,Indianapolis,IN,46250,(317) 842-4569,39.9126,-86.0747,Hardee's
-86.182,39.9124,9000,9000,h,1318 W 86th Street,Indianapolis,IN,46260,(317) 846-9447,39.9124,-86.182,Hardee's
-86.2117,39.9117000000001,9001,9001,h,3005 W 86th St,Indianapolis,IN,46268-3602,(317) 334-0204,39.9117,-86.2117,Hardee's
-86.2658,39.8837,9002,9002,h,7217 Woodland Drive,Indianapolis,IN,46278,(317) 297-4868,39.8837,-86.2658,Hardee's
-86.9413,38.3885000000001,9003,9003,h,762 Second Street,Jasper,IN,47546,(812) 634-9469,38.3885,-86.9413,Hardee's
-85.7447999999999,38.2729,9004,9004,h,301 W Court Avenue,Jeffersonville,IN,47130,(812) 283-4133,38.2729,-85.7448,Hardee's
-86.1125,40.5057,9005,9005,h,1500 East Morgan Street,Kokomo,IN,46901-2509,(765) 456-3140,40.5057,-86.1125,Hardee's
-86.4691,40.0444,9006,9006,h,425 South Lebanon Street,Lebanon,IN,46052,(765) 482-1148,40.0444,-86.4691,Hardee's
-86.3557,40.7544,9007,9007,h,1121 E Market St,Logansport,IN,46947,(574) 753-7249,40.7544,-86.3557,Hardee's
-86.4354,39.4217,9008,9008,h,589 S State Road 39,Martinsville,IN,46151,(765) 342-5811,39.4217,-86.4354,Hardee's
-86.0866,39.5561000000001,9009,9009,h,1001 North Us 31,New Whiteland,IN,46184,(317) 535-5399,39.5561,-86.0866,Hardee's
-87.405,37.9762000000001,9010,9010,h,4033 Bell Road,Newburgh,IN,47630,(812) 477-5569,37.9762,-87.405,Hardee's
-85.9965,40.0457000000001,9011,9011,h,2500 E Conner,Noblesville,IN,46060,(317) 773-4642,40.0457,-85.9965,Hardee's
-85.7751,40.991,9012,9012,h,1607 Hwy 114 West (Route 4),North Manchester,IN,46962,(260) 982-8431,40.991,-85.7751,Hardee's
-86.4655999999999,38.5650000000001,9013,9013,h,789 North Gospel,Paoli,IN,47454,(812) 723-4133,38.565,-86.4656,Hardee's
-85.734,40.001,9014,9014,h,7160 State Road 67,Pendleton,IN,46064,(765) 778-7922,40.001,-85.734,Hardee's
-86.0728999999999,40.7596,9015,9015,h,301 N Broadway,Peru,IN,46970,(765) 473-3269,40.7596,-86.0729,Hardee's
-86.3799,39.7098,9016,9016,h,1630 E Main Street,Plainfield,IN,46168,(317) 839-2707,39.7098,-86.3799,Hardee's
-87.2153,41.5892,9017,9017,h,5101 Clem Rd,Portage,IN,46368-1475,(219) 762-8848,41.5892,-87.2153,Hardee's
-87.2166999999999,41.5854,9018,9018,h,5100 Plaza Ave,Portage,IN,46368-1466,(219) 762-8230,41.5854,-87.2167,Hardee's
-84.8908,39.8352,9019,9019,h,2698 Us 35 North,Richmond,IN,47374,(405) 302-6619,39.8352,-84.8908,Hardee's
-85.4446,39.6063,9020,9020,h,200 South Main Street,Rushville,IN,46173,(765) 938-1218,39.6063,-85.4446,Hardee's
-85.8839,38.958,9021,9021,h,411 East Tipton Street,Seymour,IN,47274,(812) 522-6161,38.958,-85.8839,Hardee's
-87.4349,39.1031000000001,9022,9022,h,888 West State Road 154,Sullivan,IN,47882,(812) 268-0025,39.1031,-87.4349,Hardee's
-87.4159,39.4271,9023,9023,h,3381 S Us Highway 41,Terre Haute,IN,47802,(812) 234-1458,39.4271,-87.4159,Hardee's
-87.3868,39.5066,9024,9024,h,2001 Fort Harrison Road,Terre Haute,IN,47804,(812) 466-9702,39.5066,-87.3868,Hardee's
-87.4143,39.4686,9025,9025,h,200 N Third St,Terre Haute,IN,47807-2921,(812) 232-1741,39.4686,-87.4143,Hardee's
-87.5132,38.6669,9026,9026,h,1906 Hart Street,Vincennes,IN,47591,(812) 882-5729,38.6669,-87.5132,Hardee's
-85.8339999999999,40.8108,9027,9027,h,1010 N Cass Street,Wabash,IN,46992,(260) 563-7314,40.8108,-85.834,Hardee's
-85.7959,41.2269000000001,9028,9028,h,3360 Lake City Highway,Warsaw,IN,46580,(574) 267-3985,41.2269,-85.7959,Hardee's
-87.1437999999999,38.6544000000001,9029,9029,h,2004 East National Hwy,Washington,IN,47501,(812) 254-6627,38.6544,-87.1438,Hardee's
-86.1344,40.0407000000001,9030,9030,h,518 W Park St,Westfield,IN,46074,(317) 896-3964,40.0407,-86.1344,Hardee's
-96.1650999999999,38.4123000000001,9031,9031,h,1126 E 12th Ave,Emporia,KS,66801,(620) 342-6166,38.4123,-96.1651,Hardee's
-94.7661,39.1162,9032,9032,h,8021 State Avenue,Kansas City,KS,66112,(913) 299-8523,39.1162,-94.7661,Hardee's
-94.8995999999999,39.2693,9033,9033,h,4925 South 4th Street,Leavenworth,KS,66048-5032,(913) 727-1336,39.2693,-94.8996,Hardee's
-96.6328999999999,39.8421000000001,9034,9034,h,2002 Center Street,Marysville,KS,66508,(785) 562-3248,39.8421,-96.6329,Hardee's
-94.8346999999999,38.8715,9035,9035,h,815 S Parker,Olathe,KS,66061,(913) 764-7266,38.8715,-94.8347,Hardee's
-94.6679,38.9383,9036,9036,h,10500 Metcalf,Overland Park,KS,66212,(913) 649-8066,38.9383,-94.6679,Hardee's
-94.6749999999999,38.8548000000001,9037,9037,h,7724 W 151st St,Overland Park,KS,66223,(913) 685-2900,38.8548,-94.675,Hardee's
-95.5654,39.0210000000001,9038,9038,h,8000 Se I-70,Tecumseh,KS,66542,(785) 379-9930,39.021,-95.5654,Hardee's
-95.7053,39.0588000000001,9039,9039,h,2424 W 6th Street,Topeka,KS,66606,(785) 235-5772,39.0588,-95.7053,Hardee's
-95.6645,39.0931,9040,9040,h,2300 N Topeka Blvd,Topeka,KS,66608,(785) 235-2554,39.0931,-95.6645,Hardee's
-95.6869,39.0153,9041,9041,h,440 S W 29th Street,Topeka,KS,66611,(785) 266-4510,39.0153,-95.6869,Hardee's
-95.7621,39.029,9042,9042,h,2100 S W Wanamaker Road,Topeka,KS,66614,(785) 273-7062,39.029,-95.7621,Hardee's
-82.7152999999999,38.3882,9043,9043,h,12532 Us Route 60,Ashland,KY,41102-9687,(606) 928-1802,38.3882,-82.7153,Hardee's
-85.463,37.8202000000001,9044,9044,h,707 N 3rd Street,Bardstown,KY,40004,(502) 348-0762,37.8202,-85.463,Hardee's
-86.8785999999999,37.4165,9045,9045,h,1808 Main Street,Beaver Dam,KY,42320,(502) 274-3449,37.4165,-86.8786,Hardee's
-88.3439,36.9261000000001,9046,9046,h,61 Us Highway 68 West,Benton,KY,42025,(270) 527-9035,36.9261,-88.3439,Hardee's
-86.4628,37.0228000000001,9047,9047,h,629 Us 31 W Byp,Bowling Green,KY,42101,(270) 843-8552,37.0228,-86.4628,Hardee's
-86.3738,37.0082,9048,9048,h,592 Interstate Drive,Bowling Green,KY,42101,(270) 745-9930,37.0082,-86.3738,Hardee's
-86.4795999999999,36.9693,9049,9049,h,2370 Russellville Rd,Bowling Green,KY,42101-3908,(270) 842-4380,36.9693,-86.4796,Hardee's
-86.4155,36.9329000000001,9050,9050,h,127 Cumberland Trace,Bowling Green,KY,42103,(270) 781-3663,36.9329,-86.4155,Hardee's
-85.3321,37.3514000000001,9051,9051,h,1303 East Broadway,Campbellsville,KY,42718,(270) 789-1386,37.3514,-85.3321,Hardee's
-82.6021,38.3996000000001,9052,9052,h,3746 Louisa Road,Catlettsburg,KY,41129-1000,(606) 739-6416,38.3996,-82.6021,Hardee's
-84.0956,36.945,9053,9053,h,411 S Main St,Corbin,KY,40701-1459,(606) 528-1472,36.945,-84.0956,Hardee's
-84.1154,36.9771000000001,9054,9054,h,222 Highway 770,Corbin,KY,40701-4732,(606) 526-8116,36.9771,-84.1154,Hardee's
-82.982,36.9752,9055,9055,h,East Main Street,Cumberland,KY,40823,(606) 589-5912,36.9752,-82.982,Hardee's
-84.3034,38.3842000000001,9056,9056,h,681 Us Hwy 27 South,Cynthiana,KY,41031,(859) 234-3959,38.3842,-84.3034,Hardee's
-88.0987,37.0818,9057,9057,h,30 Outlet Ave,Eddyville,KY,42038-7700,(270) 388-5650,37.0818,-88.0987,Hardee's
-85.8865,37.7337000000001,9058,9058,h,1706 N Dixie Hwy,Elizabethtown,KY,42701,(270) 737-4830,37.7337,-85.8865,Hardee's
-84.8413,38.2162000000001,9059,9059,h,705 Schenkel Ln,Frankfort,KY,40601-1401,(502) 875-2771,38.2162,-84.8413,Hardee's
-84.8998999999999,38.1705000000001,9060,9060,h,1248 Us Highway 127 S,Frankfort,KY,40601-4361,(502) 875-1002,38.1705,-84.8999,Hardee's
-86.576,36.7079,9061,9061,h,807 S Main Street,Franklin,KY,42134,(270) 586-7795,36.7079,-86.576,Hardee's
-85.9005999999999,36.9892,9062,9062,h,732 E Main Street,Glasgow,KY,42141,(270) 659-0115,36.9892,-85.9006,Hardee's
-85.9286999999999,36.9981000000001,9063,9063,h,240 S L Roger Wells Blvd,Glasgow,KY,42141,(270) 651-3756,36.9981,-85.9287,Hardee's
-82.9451,38.3345,9064,9064,h,801 North Carol Malone Blvd.,Grayson,KY,41143,(606) 475-9966,38.3345,-82.9451,Hardee's
-87.1675999999999,37.2274,9065,9065,h,840 North Main Street,Greenville,KY,42345,(270) 338-4411,37.2274,-87.1676,Hardee's
-86.45,37.7789000000001,9066,9066,h,1120 Old Hwy 60 East,Hardinsburg,KY,40143,(270) 156-5232,37.7789,-86.45,Hardee's
-83.3248,36.8337000000001,9067,9067,h,1548 S. Us Hwy 421 Bypass,Harlan,KY,40831-2501,(606) 573-3910,36.8337,-83.3248,Hardee's
-83.1777,37.2344,9068,9068,h,1326 Kentucky Highway 15,Hazard,KY,41701,(606) 439-4910,37.2344,-83.1777,Hardee's
-87.5891,37.8384,9069,9069,h,100 North Green Street,Henderson,KY,42420,(502) 827-0245,37.8384,-87.5891,Hardee's
-85.734,37.55,9070,9070,h,101 Lincoln Dr,Hodgenville,KY,42748-9780,(270) 358-8881,37.55,-85.734,Hardee's
-87.4797,36.8389,9071,9071,h,3050 Fort Campbell Blvd,Hopkinsville,KY,42240,(270) 887-9142,36.8389,-87.4797,Hardee's
-83.4066,37.1666000000001,9072,9072,h,Highway 80 Hurtscreek,Hyden,KY,41749,(606) 672-5142,37.1666,-83.4066,Hardee's
-83.9781,37.6964,9073,9073,h,98 Richmond Road,Irvine,KY,40336-7209,(606) 723-2141,37.6964,-83.9781,Hardee's
-83.3423999999999,37.4847,9074,9074,h,Highway 15,Jackson,KY,41339,(606) 666-8149,37.4847,-83.3424,Hardee's
-85.5816,38.2062,9075,9075,h,9506 Taylorsville Rd,Jeffersontown,KY,40299,(502) 267-5528,38.2062,-85.5816,Hardee's
-82.6471999999999,37.1872000000001,9076,9076,h,9433 Highway 805,Jenkins,KY,41537-8182,(606) 832-2641,37.1872,-82.6472,Hardee's
-84.7846,37.5821,9077,9077,h,100 Shelby Junction Lane,Junction City,KY,40440,(859) 854-0444,37.5821,-84.7846,Hardee's
-86.2945,37.4743,9078,9078,h,406 S Main St,Leitchfield,KY,42754-1024,(270) 259-3700,37.4743,-86.2945,Hardee's
-84.4637,38.0424,9079,9079,h,1125 Winchester Rd,Lexington,KY,40505-4028,(859) 252-4044,38.0424,-84.4637,Hardee's
-84.4732,38.0678,9080,9080,h,206 New Circle Rd,Lexington,KY,40505,(859) 293-2424,38.0678,-84.4732,Hardee's
-84.4517,38.0051,9081,9081,h,2990 Richmond Rd,Lexington,KY,40509,(859) 269-7589,38.0051,-84.4517,Hardee's
-84.3914,37.9644000000001,9082,9082,h,5521 Athens Boonesboro Rd,Lexington,KY,40509-9491,(859) 264-8336,37.9644,-84.3914,Hardee's
-84.0789,37.1235,9083,9083,h,814 S Main St,London,KY,40741-1901,(606) 864-9824,37.1235,-84.0789,Hardee's
-84.0977,37.1115,9084,9084,h,1974 West Highway 192,London,KY,40741-1679,(606) 877-1045,37.1115,-84.0977,Hardee's
-82.6355,38.1299000000001,9085,9085,h,67 N Highway 3,Louisa,KY,41230-6428,(606) 638-0122,38.1299,-82.6355,Hardee's
-85.723,38.1581,9086,9086,h,2909 Fern Valley Road,Louisville,KY,40213,(502) 966-0927,38.1581,-85.723,Hardee's
-85.7827,38.1968,9087,9087,h,3459 Taylor Blvd,Louisville,KY,40215,(502) 366-8201,38.1968,-85.7827,Hardee's
-87.4843,37.3275000000001,9088,9088,h,770 E Center Street,Madisonville,KY,42431,(270) 825-0072,37.3275,-87.4843,Hardee's
-88.6301,36.7271,9089,9089,h,1033 Paris Road,Mayfield,KY,42066,(270) 247-5968,36.7271,-88.6301,Hardee's
-83.7603,38.6394000000001,9090,9090,h,1504 Us 68,Maysville,KY,41056-9108,(606) 759-7200,38.6394,-83.7603,Hardee's
-83.7010999999999,36.6134000000001,9091,9091,h,1310 N 12th Street,Middlesboro,KY,40965-1894,(606) 248-3836,36.6134,-83.7011,Hardee's
-84.8409,36.8396000000001,9092,9092,h,1525 N Main St,Monticello,KY,42633,(606) 348-4629,36.8396,-84.8409,Hardee's
-83.4399,38.1787,9093,9093,h,1691 Flemingsburg Rd,Morehead,KY,40351,(606) 784-1311,38.1787,-83.4399,Hardee's
-86.6987999999999,37.2255000000001,9094,9094,h,201 Rochester Road,Morgantown,KY,42261,(270) 526-3880,37.2255,-86.6988,Hardee's
-83.9485,38.0739,9095,9095,h,215 Indian Mound Drive,Mount Sterling,KY,40353,(859) 498-4986,38.0739,-83.9485,Hardee's
-84.3047999999999,37.3613,9096,9096,h,Rt 25,Mount Vernon,KY,40456,(606) 256-4702,37.3613,-84.3048,Hardee's
-88.3153,36.6172,9097,9097,h,505 N 12th St,Murray,KY,42071-1652,(270) 753-3246,36.6172,-88.3153,Hardee's
-84.5780999999999,37.8679000000001,9098,9098,h,903 S Main St,Nicholasville,KY,40356,(859) 885-6975,37.8679,-84.5781,Hardee's
-87.1161,37.7433,9099,9099,h,3101 Frederica Street,Owensboro,KY,42301,(502) 685-5200,37.7433,-87.1161,Hardee's
-87.1458,37.7577,9100,9100,h,2705 Parrish Ave.,Owensboro,KY,42301,(270) 926-0446,37.7577,-87.1458,Hardee's
-88.6847999999999,37.0771,9101,9101,h,5104 Hinkleville Rd,Paducah,KY,42001,(270) 443-3687,37.0771,-88.6848,Hardee's
-88.6382,37.065,9102,9102,h,414 Lone Oak Road,Paducah,KY,42001,(270) 444-6585,37.065,-88.6382,Hardee's
-88.6177,37.0786,9103,9103,h,1726 Broadway,Paducah,KY,42001,(270) 442-3419,37.0786,-88.6177,Hardee's
-88.6646,37.0362000000001,9104,9104,h,3024 Lone Oak Rd,Paducah,KY,42003-5712,(270) 554-8424,37.0362,-88.6646,Hardee's
-88.5606999999999,37.0478,9105,9105,h,3700 Clarks River Road,Paducah,KY,42003-0515,(270) 443-2234,37.0478,-88.5607,Hardee's
-82.8155,37.8175,9106,9106,h,545 North Mayo Trail,Paintsville,KY,41240-1810,(606) 789-2415,37.8175,-82.8155,Hardee's
-84.2646999999999,38.2008000000001,9107,9107,h,1411 Main St,Paris,KY,40361-1201,(859) 987-1450,38.2008,-84.2647,Hardee's
-82.5232,37.4847,9108,9108,h,667 Hambley,Pikeville,KY,41501-1262,(606) 437-4288,37.4847,-82.5232,Hardee's
-82.7773,37.6738,9109,9109,h,578 N Lake Dr,Prestonsburg,KY,41653-1278,(606) 886-1052,37.6738,-82.7773,Hardee's
-87.8687,37.1149,9110,9110,h,310 Hwy 62 W,Princeton,KY,42445,(270) 365-2077,37.1149,-87.8687,Hardee's
-85.9473,37.8603,9111,9111,h,634 Knox Boulevard,Radcliff,KY,40160,(270) 351-8844,37.8603,-85.9473,Hardee's
-84.2940999999999,37.7323000000001,9112,9112,h,520 Eastern Bypass,Richmond,KY,40475,(859) 624-2750,37.7323,-84.2941,Hardee's
-84.3206,37.7632,9113,9113,h,103 S Keeneland Dr,Richmond,KY,40475,(859) 624-9710,37.7632,-84.3206,Hardee's
-84.6303,37.1510000000001,9114,9114,h,5705 N Highway 27,Science Hill,KY,42553-9139,(606) 423-3467,37.151,-84.6303,Hardee's
-85.253,38.2137000000001,9115,9115,h,111 Midland Blvd,Shelbyville,KY,40065,(502) 633-5100,38.2137,-85.253,Hardee's
-84.6251,37.114,9116,9116,h,409 S Highway 27,Somerset,KY,42501-3445,(606) 679-4998,37.114,-84.6251,Hardee's
-84.6233,37.0582,9117,9117,h,3626 S Highway 27,Somerset,KY,42501-3023,(606) 679-0133,37.0582,-84.6233,Hardee's
-82.2730999999999,37.6548000000001,9118,9118,h,378 Southside Mall,South Williamson,KY,41503,(606) 237-1026,37.6548,-82.2731,Hardee's
-85.2424999999999,37.6932,9119,9119,h,801 Bardstown Road,Springfield,KY,40069-1509,(859) 336-0428,37.6932,-85.2425,Hardee's
-83.8577999999999,37.8404,9120,9120,h,220 S Main St,Stanton,KY,40380,(606) 663-2858,37.8404,-83.8578,Hardee's
-84.1659999999999,36.7313,9121,9121,h,730 South 10th Street,Williamsburg,KY,40769,(606) 549-3952,36.7313,-84.166,Hardee's
-84.2082999999999,38.0057,9122,9122,h,1466 W Lexington Ave,Winchester,KY,40391,(859) 744-8305,38.0057,-84.2083,Hardee's
-89.8639,30.7897,9123,9123,h,300 Cumberland St,Bogalusa,LA,70427-3106,(504) 732-2900,30.7897,-89.8639,Hardee's
-93.0642999999999,30.2585,9124,9124,h,1118 Lowe Grout Rd.,Iowa,LA,70647,(318) 582-4528,30.2585,-93.0643,Hardee's
-91.8357,29.993,9125,9125,h,101 E Admiral Doyle,New Iberia,LA,70560,(337) 364-5930,29.993,-91.8357,Hardee's
-76.0599999999999,38.5579000000001,9126,9126,h,800 Woods Road,Cambridge,MD,21613,(410) 228-4080,38.5579,-76.06,Hardee's
-76.0622999999999,39.0483,9127,9127,h,501 Church Hill Rd,Centreville,MD,21617-1900,(410) 758-3126,39.0483,-76.0623,Hardee's
-75.5581999999999,38.4535000000001,9128,9128,h,9521 Ocean Hwy,Delmar,MD,21875-2341,(410) 896-4390,38.4535,-75.5582,Hardee's
-76.0794,38.7784,9129,9129,h,8335 Mathewstown Rd,Easton,MD,21601,(410) 822-0024,38.7784,-76.0794,Hardee's
-76.6319,39.142,9130,9130,h,1699 Crain Hwy S,Glen Burnie,MD,21061-5574,(410) 760-3241,39.142,-76.6319,Hardee's
-78.1754999999999,39.6985,9131,9131,h,42 East Main Street,Hancock,MD,21750,(301) 678-6307,39.6985,-78.1755,Hardee's
-76.7404999999999,39.1316,9132,9132,h,2635 Annapolis Rd,Hanover,MD,21076-1261,(410) 551-9363,39.1316,-76.7405,Hardee's
-76.6589,39.2245,9133,9133,h,718 Nursery Rd,Linthicum,MD,21090-1409,(410) 609-0870,39.2245,-76.6589,Hardee's
-76.517,39.1227000000001,9134,9134,h,4111 Mountain Road,Pasadena,MD,21122,(410) 360-8100,39.1227,-76.517,Hardee's
-75.5366,38.0766,9135,9135,h,Us Rt. 13 And 113,Pocomoke City,MD,21851,(410) 957-1140,38.0766,-75.5366,Hardee's
-75.6987999999999,38.2139000000001,9136,9136,h,30362 Mt Vernon Road,Princess Anne,MD,21853,(410) 651-9699,38.2139,-75.6988,Hardee's
-75.6036,38.3442,9137,9137,h,1301 S Salisbury Blvd,Salisbury,MD,21801,(410) 546-3188,38.3442,-75.6036,Hardee's
-75.5690999999999,38.4025,9138,9138,h,2403 N. Salisbury Bl.,Salisbury,MD,21801,(410) 341-7183,38.4025,-75.5691,Hardee's
-76.2993,38.9751,9139,9139,h,1157 Shopping Center Rd,Stevensville,MD,21666,(410) 643-6155,38.9751,-76.2993,Hardee's
-86.4172,42.0808000000001,9140,9140,h,2025 Pipestone Rd,Benton Harbor,MI,49022,(269) 925-1013,42.0808,-86.4172,Hardee's
-87.0775,45.7523,9141,9141,h,606 N Lincoln Rd,Escanaba,MI,49829,(906) 786-1302,45.7523,-87.0775,Hardee's
-83.7461,43.0022000000001,9142,9142,h,G3366 Corunna Rd,Flint,MI,48532-4731,(810) 238-2302,43.0022,-83.7461,Hardee's
-83.1039,42.4631,9143,9143,h,23240 John R Road,Hazel Park,MI,48030-1474,(248) 545-2470,42.4631,-83.1039,Hardee's
-88.5787,47.1208,9144,9144,h,501 W Memorial Ave,Houghton,MI,49931,(906) 482-9374,47.1208,-88.5787,Hardee's
-88.0629,45.8259,9145,9145,h,315 N Stephenson Ave,Iron Mountain,MI,49801,(906) 774-4701,45.8259,-88.0629,Hardee's
-86.3532,46.0755,9146,9146,h,350 East U.S. Hwy 2,Manistique,MI,49854,(906) 341-8433,46.0755,-86.3532,Hardee's
-87.4193999999999,46.546,9147,9147,h,1120 W Washington Street,Marquette,MI,49855,(906) 228-9044,46.546,-87.4194,Hardee's
-87.3961,46.5570000000001,9148,9148,h,1422 Presque Isle,Marquette,MI,49855,(906) 225-1991,46.557,-87.3961,Hardee's
-84.9322,42.2772,9149,9149,h,18720 Partello Rd,Marshall,MI,49068,(269) 781-9278,42.2772,-84.9322,Hardee's
-86.6561,46.4072,9150,9150,h,525 Maple St # 28,Munising,MI,49862-1045,(906) 387-5600,46.4072,-86.6561,Hardee's
-86.2472999999999,41.8207,9151,9151,h,734 South 11th Street,Niles,MI,49120,(269) 684-5470,41.8207,-86.2473,Hardee's
-84.164,42.9973000000001,9152,9152,h,534 East Main Street,Owosso,MI,48867,(989) 725-2616,42.9973,-84.164,Hardee's
-83.0488999999999,42.5519,9153,9153,h,35155 Mound Rd,Sterling Heights,MI,48310-4716,(586) 274-9708,42.5519,-83.0489,Hardee's
-93.3685,43.6386,9154,9154,h,1147 S Broadway Ave,Albert Lea,MN,56007-4517,(507) 373-6101,43.6386,-93.3685,Hardee's
-95.3812,45.8458,9155,9155,h,509 - 50th Ave W,Alexandria,MN,56308-4691,(320) 762-5425,45.8458,-95.3812,Hardee's
-93.3781999999999,45.1978,9156,9156,h,703 E Main,Anoka,MN,55303-1725,(763) 421-1158,45.1978,-93.3782,Hardee's
